osmid,y,x,street_count,highway,ref,railway,geometry,gtfs_stop_count,degree_centrality
32459326,5330109.183100961,692332.840208405,3,,,,POINT (692332.840208405 5330109.183100961),0,0.00021375133594584968
32458472,5330004.689316123,692553.8061538228,3,,,,POINT (692553.8061538228 5330004.689316123),0,0.00021375133594584968
1380939227,5329954.589370854,692493.9158802122,2,crossing,,,POINT (692493.9158802122 5329954.589370854),0,0.00014250089063056644
32459086,5330160.141427862,692391.1732224078,4,,,,POINT (692391.1732224078 5330160.141427862),0,0.0002850017812611329
32459327,5330215.80148716,692450.6739242842,4,,,,POINT (692450.6739242842 5330215.80148716),0,0.0002850017812611329
667066199,5330043.566608631,692618.7461333637,3,,,,POINT (692618.7461333637 5330043.566608631),0,0.00021375133594584968
32458738,5330226.510367049,692114.4412194435,3,,,,POINT (692114.4412194435 5330226.510367049),0,0.00021375133594584968
32458739,5330220.490139784,692127.0155049072,4,,,,POINT (692127.0155049072 5330220.490139784),0,0.0002850017812611329
32459448,5330173.025468707,692089.1722517018,3,,,,POINT (692089.1722517018 5330173.025468707),0,0.00021375133594584968
32458740,5330196.988676703,692141.1824195052,3,,,,POINT (692141.1824195052 5330196.988676703),0,0.00021375133594584968
32459424,5330171.923493823,692281.1540614548,3,,,,POINT (692281.1540614548 5330171.923493823),0,0.00021375133594584968
32458757,5330287.186702384,692068.1716870472,1,turning_circle,,,POINT (692068.1716870472 5330287.186702384),2,7.125044531528322e-05
32458810,5330287.448829652,692336.5882053487,3,,,,POINT (692336.5882053487 5330287.448829652),0,0.00021375133594584968
32459374,5330428.498158349,692355.2540579457,3,,,,POINT (692355.2540579457 5330428.498158349),0,0.00021375133594584968
32458928,5330094.660733779,692315.1936708686,3,,,,POINT (692315.1936708686 5330094.660733779),0,0.00021375133594584968
32459329,5330260.177025106,692515.702938283,4,,,,POINT (692515.702938283 5330260.177025106),0,0.0002850017812611329
32459331,5330297.206800887,692594.1999276218,3,,,,POINT (692594.1999276218 5330297.206800887),0,0.00021375133594584968
32459375,5330470.986844609,692417.4677023407,3,,,,POINT (692417.4677023407 5330470.986844609),0,0.00021375133594584968
102765632,5330597.607902855,692457.378827414,4,,,,POINT (692457.378827414 5330597.607902855),0,0.0002850017812611329
802539683,5330098.969650957,692053.9789260537,3,,,,POINT (692053.9789260537 5330098.969650957),0,0.00021375133594584968
32459477,5330020.036746299,691880.8726034951,3,,,,POINT (691880.8726034951 5330020.036746299),0,0.00021375133594584968
802539709,5329940.225495995,691970.0745920781,4,,,,POINT (691970.0745920781 5329940.225495995),0,0.0002850017812611329
32459691,5329814.115049512,691822.3714869759,3,,,,POINT (691822.3714869759 5329814.115049512),0,0.00021375133594584968
32560710,5328600.964024595,687579.6989758529,3,,,,POINT (687579.6989758529 5328600.964024595),0,0.00021375133594584968
285721986,5328640.128597176,687508.3947683664,3,,,,POINT (687508.3947683664 5328640.128597176),1,0.00021375133594584968
417798914,5328903.110292842,687664.9714350367,4,,,,POINT (687664.9714350367 5328903.110292842),0,0.0002850017812611329
1734459871,5328549.37935463,687667.1630182791,4,,,,POINT (687667.1630182791 5328549.37935463),2,0.0002850017812611329
32561436,5328063.914230666,687427.016958218,3,,,,POINT (687427.016958218 5328063.914230666),0,0.00021375133594584968
1733859555,5328070.528776378,687495.91271493,3,,,,POINT (687495.91271493 5328070.528776378),0,0.00021375133594584968
1733862250,5328135.838987032,687420.847809488,4,,,,POINT (687420.847809488 5328135.838987032),0,0.0002850017812611329
50799565,5327907.339854787,687485.0200259294,3,,,,POINT (687485.0200259294 5327907.339854787),0,0.00021375133594584968
32562571,5329844.052617424,686887.7216523085,3,,,,POINT (686887.7216523085 5329844.052617424),0,0.00021375133594584968
1698123707,5329667.251847231,686888.5556063214,3,,,,POINT (686888.5556063214 5329667.251847231),0,0.00021375133594584968
1698123853,5329848.884835667,686942.7317252391,3,,,,POINT (686942.7317252391 5329848.884835667),0,0.00021375133594584968
6121659736,5329579.595344508,686624.7768034941,3,,,,POINT (686624.7768034941 5329579.595344508),1,0.00021375133594584968
4333917157,5329949.564328703,686760.7617027205,2,turning_circle,,,POINT (686760.7617027205 5329949.564328703),0,0.00014250089063056644
32573125,5330277.436131312,686041.3122121753,3,,,,POINT (686041.3122121753 5330277.436131312),0,0.00021375133594584968
1669258491,5330236.267508204,686031.5750561199,3,,,,POINT (686031.5750561199 5330236.267508204),0,0.00021375133594584968
1669258500,5330271.430481429,686141.0196882255,3,,,,POINT (686141.0196882255 5330271.430481429),0,0.00021375133594584968
1669258623,5330400.22241716,686077.8194830825,3,,,,POINT (686077.8194830825 5330400.22241716),0,0.00021375133594584968
32621171,5329461.827447901,693972.4960320927,3,,,,POINT (693972.4960320927 5329461.827447901),0,0.00021375133594584968
32621172,5329537.002880898,693958.8811098818,3,,,,POINT (693958.8811098818 5329537.002880898),0,0.00021375133594584968
32621175,5329469.645569878,693692.5268312944,3,,,,POINT (693692.5268312944 5329469.645569878),0,0.00021375133594584968
4018297214,5329911.247031481,693914.8671495549,3,,,,POINT (693914.8671495549 5329911.247031481),1,0.00021375133594584968
32621173,5329935.365388006,693911.1511652727,3,,,,POINT (693911.1511652727 5329935.365388006),0,0.00021375133594584968
7036957878,5329947.807452954,693891.1861156417,3,,,,POINT (693891.1861156417 5329947.807452954),1,0.00021375133594584968
32621183,5329453.266290883,693649.6958898818,4,,,,POINT (693649.6958898818 5329453.266290883),0,0.0002850017812611329
32621185,5329358.512891735,693669.0451103977,3,,,,POINT (693669.0451103977 5329358.512891735),0,0.00021375133594584968
568474229,5329559.692035892,693601.7307938656,3,,,,POINT (693601.7307938656 5329559.692035892),0,0.00021375133594584968
32621379,5329686.489144095,693206.6582964583,3,,,,POINT (693206.6582964583 5329686.489144095),0,0.00021375133594584968
32621598,5329691.346404528,693390.8408482671,3,,,,POINT (693390.8408482671 5329691.346404528),3,0.00021375133594584968
32621619,5329727.866193215,693115.2185493839,3,,,,POINT (693115.2185493839 5329727.866193215),2,0.00021375133594584968
32621623,5329758.335094142,693512.3529793159,3,,,,POINT (693512.3529793159 5329758.335094142),0,0.00021375133594584968
32621611,5330119.039525251,692840.7578575542,3,,,,POINT (692840.7578575542 5330119.039525251),0,0.00021375133594584968
4416313153,5330082.228436145,692752.987552606,3,,,,POINT (692752.987552606 5330082.228436145),0,0.00021375133594584968
32621669,5330042.719558599,693261.1746606261,3,,,,POINT (693261.1746606261 5330042.719558599),0,0.00021375133594584968
260122421,5329935.345405948,693872.1012936016,3,,,,POINT (693872.1012936016 5329935.345405948),2,0.00021375133594584968
32621672,5330204.209344885,693218.0939326726,3,,,,POINT (693218.0939326726 5330204.209344885),0,0.00021375133594584968
807103722,5330362.708358796,693781.7703048553,3,,,,POINT (693781.7703048553 5330362.708358796),0,0.00021375133594584968
3364772921,5330145.8048775615,692956.9276601076,3,,,,POINT (692956.9276601076 5330145.8048775615),0,0.00021375133594584968
32624841,5343310.570361525,688922.3626916102,3,,,,POINT (688922.3626916102 5343310.570361525),0,0.00021375133594584968
32625337,5343193.863823053,688920.1602415363,4,,,,POINT (688920.1602415363 5343193.863823053),2,0.0002850017812611329
32625316,5342681.585986776,688884.0575550791,3,,,,POINT (688884.0575550791 5342681.585986776),0,0.00021375133594584968
32625333,5342878.338515453,688907.2743428119,3,,,,POINT (688907.2743428119 5342878.338515453),0,0.00021375133594584968
32626275,5342878.472810486,688999.674856749,3,,,,POINT (688999.674856749 5342878.472810486),0,0.00021375133594584968
32625334,5342956.425365381,688916.1554188358,3,,,,POINT (688916.1554188358 5342956.425365381),0,0.00021375133594584968
32626272,5342955.37701042,689007.1066034245,4,,,,POINT (689007.1066034245 5342955.37701042),0,0.0002850017812611329
32625336,5343120.8541148715,688921.1356165381,3,,,,POINT (688921.1356165381 5343120.8541148715),0,0.00021375133594584968
32626277,5343118.325460732,689015.0853867391,3,,,,POINT (689015.0853867391 5343118.325460732),0,0.00021375133594584968
288250417,5343195.440481462,688860.2556511825,1,,,,POINT (688860.2556511825 5343195.440481462),1,7.125044531528322e-05
32626280,5342954.5559010655,689090.1009770271,3,,,,POINT (689090.1009770271 5342954.5559010655),0,0.00021375133594584968
32626273,5342954.851926443,689171.8537531861,3,,,,POINT (689171.8537531861 5342954.851926443),0,0.00021375133594584968
32626279,5343115.108310385,689199.6229250471,3,,,,POINT (689199.6229250471 5343115.108310385),0,0.00021375133594584968
1276255312,5342955.231022121,689216.1618273298,1,,,,POINT (689216.1618273298 5342955.231022121),0,7.125044531528322e-05
33628680,5342878.739018142,689178.2297506119,1,,,,POINT (689178.2297506119 5342878.739018142),0,7.125044531528322e-05
32626278,5343116.838221826,689102.8139996101,3,,,,POINT (689102.8139996101 5343116.838221826),0,0.00021375133594584968
288388445,5343190.9401905835,689214.2925035154,3,,,,POINT (689214.2925035154 5343190.9401905835),0,0.00021375133594584968
32626286,5343301.815512719,689197.6613717282,3,,,,POINT (689197.6613717282 5343301.815512719),0,0.00021375133594584968
288257840,5343192.117163358,689197.1133825264,3,,,,POINT (689197.1133825264 5343192.117163358),0,0.00021375133594584968
32628957,5343303.603286845,689138.5090223402,3,,,,POINT (689138.5090223402 5343303.603286845),0,0.00021375133594584968
32626288,5343303.825539903,689128.0988430672,3,,,,POINT (689128.0988430672 5343303.825539903),0,0.00021375133594584968
32626289,5343192.763255444,689127.0147361876,3,,,,POINT (689127.0147361876 5343192.763255444),0,0.00021375133594584968
32626291,5343306.187834112,689058.7329708112,3,,,,POINT (689058.7329708112 5343306.187834112),1,0.00021375133594584968
32626292,5343192.930449533,689058.21848977,3,,,,POINT (689058.21848977 5343192.930449533),0,0.00021375133594584968
32628756,5341058.045766031,688345.7076152705,3,,,,POINT (688345.7076152705 5341058.045766031),0,0.00021375133594584968
54772705,5341063.748639728,688218.0648239022,3,,,,POINT (688218.0648239022 5341063.748639728),0,0.00021375133594584968
32971310,5341301.47816122,688394.2070357045,3,,,,POINT (688394.2070357045 5341301.47816122),2,0.00021375133594584968
54772259,5340904.707380216,688334.8627048585,3,,,,POINT (688334.8627048585 5340904.707380216),0,0.00021375133594584968
32628761,5341616.471622805,688409.9767055747,3,,,,POINT (688409.9767055747 5341616.471622805),2,0.00021375133594584968
32629027,5341601.843557733,688295.4308577024,3,,,,POINT (688295.4308577024 5341601.843557733),0,0.00021375133594584968
32629043,5341637.479120331,688501.6776742989,3,,,,POINT (688501.6776742989 5341637.479120331),0,0.00021375133594584968
32628764,5342021.384790991,688705.8744553454,3,,,,POINT (688705.8744553454 5342021.384790991),0,0.00021375133594584968
32629038,5342075.861151041,688654.8446230625,3,,,,POINT (688654.8446230625 5342075.861151041),2,0.00021375133594584968
260736938,5341897.920356221,688795.3491485529,3,,,,POINT (688795.3491485529 5341897.920356221),0,0.00021375133594584968
32629041,5341655.760095487,688591.9657297317,3,,,,POINT (688591.9657297317 5341655.760095487),0,0.00021375133594584968
32628772,5341722.450699779,688961.0023921164,3,traffic_signals,,,POINT (688961.0023921164 5341722.450699779),1,0.00021375133594584968
32628773,5341745.318562465,688993.7157506152,3,,,,POINT (688993.7157506152 5341745.318562465),2,0.00021375133594584968
32822379,5341638.788677017,689009.5386963583,4,,,,POINT (689009.5386963583 5341638.788677017),1,0.0002850017812611329
32835948,5341788.401576977,689214.4130654004,4,,,,POINT (689214.4130654004 5341788.401576977),0,0.0002850017812611329
676956126,5342003.894232698,688986.2457929596,3,,,,POINT (688986.2457929596 5342003.894232698),0,0.00021375133594584968
32839407,5342501.557836927,688992.9445011755,1,turning_circle,,,POINT (688992.9445011755 5342501.557836927),0,7.125044531528322e-05
32628953,5343469.093910381,689205.3410112989,3,,,,POINT (689205.3410112989 5343469.093910381),0,0.00021375133594584968
32628960,5343566.905391225,689217.1608640384,3,,,,POINT (689217.1608640384 5343566.905391225),0,0.00021375133594584968
32628954,5343471.663797733,689123.8128098422,3,,,,POINT (689123.8128098422 5343471.663797733),0,0.00021375133594584968
32628990,5343478.420440999,689047.722766675,3,,,,POINT (689047.722766675 5343478.420440999),0,0.00021375133594584968
32628961,5343581.071993305,689038.0820501132,4,,,,POINT (689038.0820501132 5343581.071993305),0,0.0002850017812611329
32628965,5343662.577398166,689064.8249009695,4,,,,POINT (689064.8249009695 5343662.577398166),0,0.0002850017812611329
32629000,5343565.26367377,689032.427059737,3,,,,POINT (689032.427059737 5343565.26367377),0,0.00021375133594584968
316184808,5343567.878703316,689007.2603385261,3,,,,POINT (689007.2603385261 5343567.878703316),0,0.00021375133594584968
32628963,5343480.808603201,689012.3540306457,3,,,,POINT (689012.3540306457 5343480.808603201),0,0.00021375133594584968
32628995,5343485.135445375,688944.8214829806,3,,,,POINT (688944.8214829806 5343485.135445375),0,0.00021375133594584968
59816591,5343714.656989043,689081.2333233773,1,,,,POINT (689081.2333233773 5343714.656989043),0,7.125044531528322e-05
32629003,5343688.698090727,688840.0577890071,3,,,,POINT (688840.0577890071 5343688.698090727),0,0.00021375133594584968
32628992,5343485.058070623,688870.2595776295,3,,,,POINT (688870.2595776295 5343485.058070623),0,0.00021375133594584968
32628999,5343580.396929492,688855.8229449904,3,,,,POINT (688855.8229449904 5343580.396929492),0,0.00021375133594584968
8441067183,5343728.197909905,688317.9017414603,3,,,,POINT (688317.9017414603 5343728.197909905),0,0.00021375133594584968
32629009,5342720.120001469,689026.3012531019,1,,,,POINT (689026.3012531019 5342720.120001469),0,7.125044531528322e-05
32629068,5341436.818376592,687870.8514519692,4,,,,POINT (687870.8514519692 5341436.818376592),0,0.0002850017812611329
32629065,5341645.819534027,688024.9873851845,3,,,,POINT (688024.9873851845 5341645.819534027),0,0.00021375133594584968
32629035,5342058.480331832,688473.9754929582,3,,,,POINT (688473.9754929582 5342058.480331832),0,0.00021375133594584968
32629036,5342062.459186319,688586.9971244042,4,,,,POINT (688586.9971244042 5342062.459186319),0,0.0002850017812611329
32822502,5342121.693036306,688577.8922195814,3,,,,POINT (688577.8922195814 5342121.693036306),0,0.00021375133594584968
54770659,5341224.504487134,687649.3167139222,3,,,,POINT (687649.3167139222 5341224.504487134),0,0.00021375133594584968
32970665,5341211.349991001,687900.1420661499,4,,,,POINT (687900.1420661499 5341211.349991001),0,0.0002850017812611329
32910693,5328629.360703816,698658.0572366429,3,,,,POINT (698658.0572366429 5328629.360703816),0,0.00021375133594584968
32674868,5333309.784834576,694325.3678932451,3,,,,POINT (694325.3678932451 5333309.784834576),0,0.00021375133594584968
9543581475,5333304.376446387,694239.4800675946,3,,,,POINT (694239.4800675946 5333304.376446387),0,0.00021375133594584968
9543581472,5333296.78976329,694324.729022081,3,,,,POINT (694324.729022081 5333296.78976329),0,0.00021375133594584968
32674869,5333303.557544487,694441.4192652552,3,,,,POINT (694441.4192652552 5333303.557544487),0,0.00021375133594584968
9153235677,5333195.972268127,694450.4685259821,3,,,,POINT (694450.4685259821 5333195.972268127),0,0.00021375133594584968
32675341,5333069.295623574,694672.6062361343,3,,,,POINT (694672.6062361343 5333069.295623574),0,0.00021375133594584968
32675804,5333210.480961815,694675.2828467094,3,,,,POINT (694675.2828467094 5333210.480961815),0,0.00021375133594584968
32675858,5333078.647651694,694566.7761321345,3,,,,POINT (694566.7761321345 5333078.647651694),0,0.00021375133594584968
3397235135,5333022.561851237,694688.2241935232,4,,,,POINT (694688.2241935232 5333022.561851237),0,0.0002850017812611329
1255700806,5333209.347850197,694710.327401111,3,,,,POINT (694710.327401111 5333209.347850197),0,0.00021375133594584968
32675860,5333300.175786707,694675.0920610828,3,,,,POINT (694675.0920610828 5333300.175786707),0,0.00021375133594584968
32675871,5333306.6327200355,694567.5692691079,3,,,,POINT (694567.5692691079 5333306.6327200355),0,0.00021375133594584968
1545232717,5332397.61097814,693863.3930126453,3,,,,POINT (693863.3930126453 5332397.61097814),0,0.00021375133594584968
1545228400,5332013.787308821,693937.6556292354,3,,,,POINT (693937.6556292354 5332013.787308821),0,0.00021375133594584968
3605639950,5331752.534800443,694244.975504602,3,,,,POINT (694244.975504602 5331752.534800443),0,0.00021375133594584968
32677954,5332200.697271764,694411.2591635059,3,,,,POINT (694411.2591635059 5332200.697271764),0,0.00021375133594584968
32678001,5332052.073509574,694313.3470557241,1,turning_circle,,,POINT (694313.3470557241 5332052.073509574),0,7.125044531528322e-05
1587735775,5332188.518372738,694273.0925406483,1,turning_circle,,,POINT (694273.0925406483 5332188.518372738),0,7.125044531528322e-05
60945574,5328764.026396194,698340.6284527871,3,,,,POINT (698340.6284527871 5328764.026396194),0,0.00021375133594584968
54785333,5328754.788646837,698524.035613809,3,,,,POINT (698524.035613809 5328754.788646837),0,0.00021375133594584968
32691286,5346575.75777167,685782.2418774965,1,,,,POINT (685782.2418774965 5346575.75777167),165,7.125044531528322e-05
307464667,5346425.800634055,686187.0548252815,3,,,,POINT (686187.0548252815 5346425.800634055),0,0.00021375133594584968
260735356,5344107.026567841,686848.0064474083,3,,,,POINT (686848.0064474083 5344107.026567841),0,0.00021375133594584968
2228716800,5344186.125974246,687068.44175861,3,,,,POINT (687068.44175861 5344186.125974246),0,0.00021375133594584968
253998727,5344360.387430953,687293.4406248741,3,,,,POINT (687293.4406248741 5344360.387430953),0,0.00021375133594584968
32692549,5344394.218124737,686444.6223243228,1,,,,POINT (686444.6223243228 5344394.218124737),0,7.125044531528322e-05
2696556809,5344486.295517438,686639.8552233432,3,,,,POINT (686639.8552233432 5344486.295517438),0,0.00021375133594584968
32692550,5344369.658580023,686808.8761722376,3,,,,POINT (686808.8761722376 5344369.658580023),0,0.00021375133594584968
32692552,5344275.379425784,686610.7916763967,3,,,,POINT (686610.7916763967 5344275.379425784),0,0.00021375133594584968
304034120,5344426.283161742,686729.5647026026,3,,,,POINT (686729.5647026026 5344426.283161742),0,0.00021375133594584968
260735016,5344209.085832707,686704.4044702614,3,,,,POINT (686704.4044702614 5344209.085832707),0,0.00021375133594584968
1250349366,5344107.158274951,685998.4817154941,1,,,,POINT (685998.4817154941 5344107.158274951),0,7.125044531528322e-05
32692558,5343813.137130411,686074.0929236074,1,,,,POINT (686074.0929236074 5343813.137130411),0,7.125044531528322e-05
32692568,5343404.556507098,685752.4892429671,3,,,,POINT (685752.4892429671 5343404.556507098),0,0.00021375133594584968
260739735,5343361.071035559,685966.0305717294,1,,,,POINT (685966.0305717294 5343361.071035559),0,7.125044531528322e-05
307397795,5343434.993544068,685629.0385237703,1,,,,POINT (685629.0385237703 5343434.993544068),0,7.125044531528322e-05
260736035,5344198.417472091,687557.801673605,3,,,,POINT (687557.801673605 5344198.417472091),0,0.00021375133594584968
32910626,5344247.781621095,687699.7825182433,3,,,,POINT (687699.7825182433 5344247.781621095),0,0.00021375133594584968
32860688,5343279.016872565,688551.7999389651,4,,,,POINT (688551.7999389651 5343279.016872565),0,0.0002850017812611329
32693737,5343357.599044637,688423.1739938103,3,,,,POINT (688423.1739938103 5343357.599044637),0,0.00021375133594584968
32692680,5343211.324310539,688539.9464088727,3,,,,POINT (688539.9464088727 5343211.324310539),1,0.00021375133594584968
32692684,5343307.397480886,688405.9528236148,4,,,,POINT (688405.9528236148 5343307.397480886),0,0.0002850017812611329
100792497,5342575.263284461,689902.2117272767,3,,,,POINT (689902.2117272767 5342575.263284461),0,0.00021375133594584968
32837624,5342889.100349274,689889.9585686396,3,,,,POINT (689889.9585686396 5342889.100349274),0,0.00021375133594584968
32838053,5342112.639885414,689995.7555296042,3,,,,POINT (689995.7555296042 5342112.639885414),0,0.00021375133594584968
32837738,5342386.994393525,690066.8082562508,4,,,,POINT (690066.8082562508 5342386.994393525),0,0.0002850017812611329
32693744,5343509.430808164,688419.0209440447,3,,,,POINT (688419.0209440447 5343509.430808164),0,0.00021375133594584968
12134884263,5343535.994129553,688407.4065791746,3,,,,POINT (688407.4065791746 5343535.994129553),0,0.00021375133594584968
32700512,5333235.110005134,695592.6643112643,1,turning_circle,,,POINT (695592.6643112643 5333235.110005134),0,7.125044531528322e-05
32701560,5332937.0670171995,695700.5003053392,1,turning_circle,,,POINT (695700.5003053392 5332937.0670171995),0,7.125044531528322e-05
32701562,5333104.587744088,695742.1235136018,1,,,,POINT (695742.1235136018 5333104.587744088),0,7.125044531528322e-05
227192086,5333219.600562232,695656.1599171924,1,turning_circle,,,POINT (695656.1599171924 5333219.600562232),0,7.125044531528322e-05
521344247,5334366.259826209,694692.8494620577,1,,,,POINT (694692.8494620577 5334366.259826209),0,7.125044531528322e-05
32706110,5334387.203884226,695852.3377746396,3,,,,POINT (695852.3377746396 5334387.203884226),0,0.00021375133594584968
533601254,5334421.961753693,695858.789629462,3,,,,POINT (695858.789629462 5334421.961753693),3,0.00021375133594584968
32706846,5334196.4154472565,696066.6993293711,1,turning_circle,,,POINT (696066.6993293711 5334196.4154472565),0,7.125044531528322e-05
32706951,5333925.426604314,695894.5464619573,1,turning_circle,,,POINT (695894.5464619573 5333925.426604314),1,7.125044531528322e-05
32708031,5334035.588075844,696259.0343028149,3,,,,POINT (696259.0343028149 5334035.588075844),0,0.00021375133594584968
32707302,5333975.7604613295,696171.7747760781,3,,,,POINT (696171.7747760781 5333975.7604613295),0,0.00021375133594584968
1836596461,5334015.20875785,696322.4078373337,3,,,,POINT (696322.4078373337 5334015.20875785),0,0.00021375133594584968
32709643,5332580.306216878,693355.5729273756,1,turning_circle,,,POINT (693355.5729273756 5332580.306216878),0,7.125044531528322e-05
32835947,5341714.862065,689219.8785513146,4,,,,POINT (689219.8785513146 5341714.862065),0,0.0002850017812611329
32822380,5341549.449321675,689050.246074193,3,,,,POINT (689050.246074193 5341549.449321675),0,0.00021375133594584968
1630419479,5341273.725467306,688901.6975879885,3,,,,POINT (688901.6975879885 5341273.725467306),0,0.00021375133594584968
54776289,5341528.219567907,689059.6073439933,3,crossing,,,POINT (689059.6073439933 5341528.219567907),0,0.00021375133594584968
32836244,5341632.063274643,689256.4744685487,3,,,,POINT (689256.4744685487 5341632.063274643),0,0.00021375133594584968
32822381,5341461.542540985,689089.8583600832,3,,,,POINT (689089.8583600832 5341461.542540985),0,0.00021375133594584968
32836461,5341552.528448145,689292.8515258398,3,,,,POINT (689292.8515258398 5341552.528448145),0,0.00021375133594584968
32822382,5341380.628529737,689126.9490233645,3,,,,POINT (689126.9490233645 5341380.628529737),0,0.00021375133594584968
10876143079,5341473.712061801,689328.7445056107,4,,,,POINT (689328.7445056107 5341473.712061801),0,0.0002850017812611329
32822383,5341292.1983513925,689167.2056431032,3,,,,POINT (689167.2056431032 5341292.1983513925),2,0.00021375133594584968
32836496,5341387.260511828,689368.5737222515,4,,,,POINT (689368.5737222515 5341387.260511828),0,0.0002850017812611329
32822384,5341235.743175899,689192.9917203637,3,,,,POINT (689192.9917203637 5341235.743175899),0,0.00021375133594584968
32822385,5341039.844697024,689282.4875054688,3,,,,POINT (689282.4875054688 5341039.844697024),0,0.00021375133594584968
1631608952,5341245.4850065,689119.666734161,3,,,,POINT (689119.666734161 5341245.4850065),0,0.00021375133594584968
32836711,5341131.271727088,689486.1858519325,4,,,,POINT (689486.1858519325 5341131.271727088),0,0.0002850017812611329
54776242,5341004.179315113,689298.3917293714,3,,,,POINT (689298.3917293714 5341004.179315113),0,0.00021375133594584968
3469081997,5342450.859650051,688231.3786565221,3,,,,POINT (688231.3786565221 5342450.859650051),0,0.00021375133594584968
32822583,5342606.387832227,687858.3558978974,3,,,,POINT (687858.3558978974 5342606.387832227),0,0.00021375133594584968
32822595,5342567.16701844,688183.0699313798,3,,,,POINT (688183.0699313798 5342567.16701844),2,0.00021375133594584968
54766822,5341726.948494507,687594.9323387095,3,,,,POINT (687594.9323387095 5341726.948494507),0,0.00021375133594584968
54778905,5342717.546869684,687862.7718139254,3,,,,POINT (687862.7718139254 5342717.546869684),0,0.00021375133594584968
32841289,5342888.140703253,687984.738656273,3,,,,POINT (687984.738656273 5342888.140703253),2,0.00021375133594584968
32838504,5341702.59845125,689375.4341762565,3,,,,POINT (689375.4341762565 5341702.59845125),0,0.00021375133594584968
32839014,5341697.675586301,689452.3801040265,3,,,,POINT (689452.3801040265 5341697.675586301),1,0.00021375133594584968
32836004,5341987.397884327,689208.2836987728,3,,,,POINT (689208.2836987728 5341987.397884327),0,0.00021375133594584968
676956185,5342025.3460150855,689007.7735794042,3,,,,POINT (689007.7735794042 5342025.3460150855),0,0.00021375133594584968
6904647481,5342103.64147815,689203.9013634883,1,,,,POINT (689203.9013634883 5342103.64147815),0,7.125044531528322e-05
32836005,5342029.587292232,688985.3353909587,3,,,,POINT (688985.3353909587 5342029.587292232),0,0.00021375133594584968
32836245,5341047.429109423,689544.2473175045,3,,,,POINT (689544.2473175045 5341047.429109423),0,0.00021375133594584968
32836246,5340987.718002517,689588.2006085044,4,,,,POINT (689588.2006085044 5340987.718002517),0,0.0002850017812611329
41320213,5341139.0107963225,689744.2770548342,3,,,,POINT (689744.2770548342 5341139.0107963225),0,0.00021375133594584968
254951792,5340885.570504484,689649.8412435134,3,,,,POINT (689649.8412435134 5340885.570504484),0,0.00021375133594584968
6839812466,5340880.379415706,689354.3771670599,3,crossing,,,POINT (689354.3771670599 5340880.379415706),0,0.00021375133594584968
41320558,5341027.359294963,689676.9319726059,3,,,,POINT (689676.9319726059 5341027.359294963),0,0.00021375133594584968
32836569,5341301.94414395,689406.7298999163,3,,,,POINT (689406.7298999163 5341301.94414395),0,0.00021375133594584968
32838605,5341426.362635572,689467.9694831925,4,,,,POINT (689467.9694831925 5341426.362635572),0,0.0002850017812611329
32836694,5341206.263733476,689280.0411907395,1,turning_circle,,,POINT (689280.0411907395 5341206.263733476),0,7.125044531528322e-05
32838608,5341177.172351368,689601.6208121339,3,,,,POINT (689601.6208121339 5341177.172351368),0,0.00021375133594584968
56609910,5342966.219477388,689641.573816068,1,,,,POINT (689641.573816068 5342966.219477388),0,7.125044531528322e-05
32837623,5342883.535578589,689775.2198098219,3,,,,POINT (689775.2198098219 5342883.535578589),0,0.00021375133594584968
32837758,5342825.352724825,689773.7418784717,1,,,,POINT (689773.7418784717 5342825.352724825),0,7.125044531528322e-05
32837708,5342839.404027946,690197.0191529309,3,,,,POINT (690197.0191529309 5342839.404027946),0,0.00021375133594584968
32837709,5342652.763360993,690220.3759758365,4,,,,POINT (690220.3759758365 5342652.763360993),0,0.0002850017812611329
41325020,5342850.702419383,690275.9241984937,3,,,,POINT (690275.9241984937 5342850.702419383),0,0.00021375133594584968
41325964,5342824.926668492,690084.4501016778,3,,,,POINT (690084.4501016778 5342824.926668492),0,0.00021375133594584968
32837710,5342489.500956643,690240.4628359004,4,,,,POINT (690240.4628359004 5342489.500956643),0,0.0002850017812611329
32837720,5342668.892066292,690299.3232925783,3,,,,POINT (690299.3232925783 5342668.892066292),0,0.00021375133594584968
240910840,5342489.009513543,690225.3893840334,3,,,,POINT (690225.3893840334 5342489.009513543),1,0.00021375133594584968
32837816,5342401.812432868,690253.3673050583,3,,,,POINT (690253.3673050583 5342401.812432868),0,0.00021375133594584968
41318599,5342499.996767129,690335.6569628402,3,,,,POINT (690335.6569628402 5342499.996767129),1,0.00021375133594584968
41318896,5342111.552617514,690374.0737555369,3,,,,POINT (690374.0737555369 5342111.552617514),0,0.00021375133594584968
32837721,5342514.621028433,690437.8229363096,4,,,,POINT (690437.8229363096 5342514.621028433),1,0.0002850017812611329
32837812,5342400.360839029,690236.860504545,4,,,,POINT (690236.860504545 5342400.360839029),0,0.0002850017812611329
32838001,5341915.722508842,690003.1970679353,4,,,,POINT (690003.1970679353 5341915.722508842),0,0.0002850017812611329
307757308,5341883.061545389,689728.1329992878,3,,,,POINT (689728.1329992878 5341883.061545389),2,0.00021375133594584968
32838002,5341925.1410132935,690207.4377979946,3,,,,POINT (690207.4377979946 5341925.1410132935),0,0.00021375133594584968
